"site";"id";"value";"year";"das_comment";"ser_id";"cou_code";"cou_order";"area_division";"ser_hty_code";"ser_qal_id";"ser_y";"das_qal_id";"das_last_update";"f_subarea";"lfs_code";"lifestage";"area";"area2";"decade";"year_f";"ldata";"site_cou";"mean_2000_2009";"value_std_2000_2009";"mean_1979_1994";"value_std_1979_1994";"mean";"value_std"
"1921";"MotaY";7848;83.56;2021;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2020";"2021";4.42556493668836;"MotaY(SE)";99.45;0.840221216691805;59.9266666666667;1.39437089776393;307.48086746988;0.271756745997165
"1922";"MotaY";1259;46;1973;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1973";3.8286413964891;"MotaY(SE)";99.45;0.462543991955757;59.9266666666667;0.767604850372678;307.48086746988;0.149602804163111
"1923";"MotaY";1268;22;1982;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1982";3.09104245335832;"MotaY(SE)";99.45;0.221216691804927;59.9266666666667;0.367115363221715;307.48086746988;0.0715491672084446
"1924";"MotaY";1266;7;1980;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1980";1.94591014905531;"MotaY(SE)";99.45;0.0703871292106586;59.9266666666667;0.116809433752364;307.48086746988;0.0227656441117778
"1925";"MotaY";2765;36.012;2015;"Not yet closed, value 18/09 Hakan. Change 2016 34,05-->36,012";31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2015";3.58385221624623;"MotaY(SE)";99.45;0.36211161387632;59.9266666666667;0.600934475470019;307.48086746988;0.117119482250478
"1926";"MotaY";1275;35.2;1989;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1989";3.56104608260405;"MotaY(SE)";99.45;0.353946706887883;59.9266666666667;0.587384581154745;307.48086746988;0.114478667533511
"1927";"MotaY";2740;51.9;2013;"Inserted 2014 hakan";31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2013";3.94931879017184;"MotaY(SE)";99.45;0.521870286576169;59.9266666666667;0.866058515963956;307.48086746988;0.168790989914467
"1928";"MotaY";3913;19.9;2018;"Value inserted in 2019; Final data.";31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2018";2.99071973173045;"MotaY(SE)";99.45;0.200100553041729;59.9266666666667;0.332072533096006;307.48086746988;0.0647194739749112
"1929";"MotaY";1272;26;1986;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1986";3.25809653802148;"MotaY(SE)";99.45;0.261437908496732;59.9266666666667;0.433863611080209;307.48086746988;0.0845581067008891
"1930";"MotaY";1279;89;1993;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1993";4.48863636973214;"MotaY(SE)";99.45;0.89492207139266;59.9266666666667;1.48514851485149;307.48086746988;0.289448903706889
"1932";"MotaY";8215;61.7;2022;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2023-09-04;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2020";"2022";4.12228393091134;"MotaY(SE)";99.45;0.620412267471091;59.9266666666667;1.02959172321727;307.48086746988;0.200662891670956
"1933";"MotaY";1249;581;1963;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1963";6.36475075685191;"MotaY(SE)";99.45;5.84213172448467;59.9266666666667;9.69518300144621;307.48086746988;1.88954846127756
"1934";"MotaY";1270;48;1984;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1984";3.87120101090789;"MotaY(SE)";99.45;0.482654600301659;59.9266666666667;0.800978974301925;307.48086746988;0.156107273909334
"1935";"MotaY";1246;799;1960;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1960";6.68336094576627;"MotaY(SE)";99.45;8.03418803418803;59.9266666666667;13.3329625097341;307.48086746988;2.59853566361578
"1937";"MotaY";1253;283;1967;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1967";5.64544689764324;"MotaY(SE)";99.45;2.8456510809452;59.9266666666667;4.72243853598843;307.48086746988;0.920382469090446
"1938";"MotaY";1267;31;1981;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1981";3.43398720448515;"MotaY(SE)";99.45;0.311714429361488;59.9266666666667;0.517298920903326;307.48086746988;0.100819281066445
"1939";"MotaY";1283;8.1;1997;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1997";2.09186406167839;"MotaY(SE)";99.45;0.081447963800905;59.9266666666667;0.13516520191345;307.48086746988;0.0263431024722001
"1940";"MotaY";1291;24.8;2005;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2005";3.21084365317094;"MotaY(SE)";99.45;0.249371543489191;59.9266666666667;0.413839136722661;307.48086746988;0.0806554248531557
"1941";"MotaY";6501;14.5;2020;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-08;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2020";"2020";2.67414864942653;"MotaY(SE)";99.45;0.145801910507793;59.9266666666667;0.24196239848704;307.48086746988;0.0471574056601112
"1942";"MotaY";1241;1871;1955;NA;31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1955";7.53422832627409;"MotaY(SE)";99.45;18.8134741075918;59.9266666666667;31.2214929358104;307.48086746988;6.0849314475909
"1944";"MotaY";2640;35.5;2012;"Inserted 2013 hakan";31;"SE";2;"27.3.d";"F";1;58.5889;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2012";3.56953269648137;"MotaY(SE)";99.45;0.356963298139769;59.9266666666667;0.592390699744132;307.48086746988;0.115454337995445
"2212";"RhoY";7818;370097;2012;"left bank pump running 74% of the time right bank pump working 93% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2012";12.8215204124241;"RhoY(FR)";119787.5;3.08961285609934;NA;NA;207331.588235294;1.78504878658426
"2213";"RhoY";7815;221800;2013;"left bank pump running 66% of the time right bank pump working 84% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2013";12.3095313538984;"RhoY(FR)";119787.5;1.85161222999061;NA;NA;207331.588235294;1.06978392384804
"2214";"RhoY";7819;318300;2010;"left bank pump running 87% of the time right bank pump working 89% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2010";12.6707496132702;"RhoY(FR)";119787.5;2.65720546801628;NA;NA;207331.588235294;1.53522192498121
"2215";"RhoY";7817;416154;2015;"left bank pump running 68% of the time right bank pump working 89% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2015";12.9388106630468;"RhoY(FR)";119787.5;3.47410205572368;NA;NA;207331.588235294;2.00719052770541
"2216";"RhoY";8492;108052;2023;"left bank pump running 80% of the time right bank pump working 78% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2024-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2020";"2023";11.5903678717128;"RhoY(FR)";119787.5;0.902030679327977;NA;NA;207331.588235294;0.521155511900942
"2217";"RhoY";7812;49799;2021;"left bank pump running 57% of the time right bank pump working 96% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2023-09-05;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2020";"2021";10.8157501824898;"RhoY(FR)";119787.5;0.415727851403527;NA;NA;207331.588235294;0.240190124543322
"2218";"RhoY";7816;358014;2018;"left bank pump running 67% of the time right bank pump working 90% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2018";12.7883273707635;"RhoY(FR)";119787.5;2.98874256495878;NA;NA;207331.588235294;1.72677016101233
"2219";"RhoY";7825;235937;2008;NA;421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2000";"2008";12.3713200992179;"RhoY(FR)";119787.5;1.96962955233226;NA;NA;207331.588235294;1.13796938521612
"2220";"RhoY";9329;238379;2024;"left bank pump running 85% of the time right bank pump working 74% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2025-09-08;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2020";"2024";12.3816171230451;"RhoY(FR)";119787.5;1.99001565271836;NA;NA;207331.588235294;1.14974761940024
"2221";"RhoY";8298;342868;2022;NA;421;"FR";18;"37.1.2";"F";1;43.8238;1;2023-09-05;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2020";"2022";12.7451008124281;"RhoY(FR)";119787.5;2.8623019931128;NA;NA;207331.588235294;1.65371809919717
"2222";"RhoY";7814;267824;2014;"left bank pump running 63% of the time right bank pump working 73% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2014";12.4980853273424;"RhoY(FR)";119787.5;2.23582594177189;NA;NA;207331.588235294;1.29176649964237
"2223";"RhoY";7811;37378;2020;"left bank pump running 48% of the time right bank pump working 96% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2020";"2020";10.5288375750302;"RhoY(FR)";119787.5;0.312035896900762;NA;NA;207331.588235294;0.180281260169487
"2224";"RhoY";7813;109786;2011;"left bank pump running 60% of the time right bank pump working 93% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2011";11.6062882953744;"RhoY(FR)";119787.5;0.91650631326307;NA;NA;207331.588235294;0.529518926346174
"2225";"RhoY";7810;359529;2016;"left bank pump running 46% of the time right bank pump working 92% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2016";12.7925501204837;"RhoY(FR)";119787.5;3.00138996138996;NA;NA;207331.588235294;1.73407729647053
"2226";"RhoY";7820;3638;2009;"left bank pump working 47% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2000";"2009";8.19918935907807;"RhoY(FR)";119787.5;0.030370447667745;NA;NA;207331.588235294;0.0175467714831343
"2227";"RhoY";7809;53377;2019;"left bank pump running 45% of the time right bank pump working 89% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2019";10.8851352205549;"RhoY(FR)";119787.5;0.445597412083899;NA;NA;207331.588235294;0.257447504523161
"2228";"RhoY";7808;33705;2017;"left bank pump running 24% of the time right bank pump working 89% of the time";421;"FR";18;"37.1.2";"F";1;43.8238;1;2022-09-09;"37.1";"Y";"yellow eel";"Elsewhere Europe";"Mediterranean Sea";"2010";"2017";10.4254014732875;"RhoY(FR)";119787.5;0.281373265157049;NA;NA;207331.588235294;0.162565676976097
"2273";"RodY";5593;113;2013;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2013";4.72738781871234;"RodY(GB)";562;0.201067615658363;NA;NA;394.210526315789;0.286648865153538
"2274";"RodY";5596;156;2016;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2016";5.04985600724954;"RodY(GB)";562;0.277580071174377;NA;NA;394.210526315789;0.395727636849132
"2275";"RodY";8698;153;2024;"Update from provisional to final count for the year";322;"GB";17;"27.4.c";"F";1;51.577702;1;2025-09-09;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2020";"2024";5.03043792139244;"RodY(GB)";562;0.272241992882562;NA;NA;394.210526315789;0.388117489986649
"2276";"RodY";5586;1196;2006;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2000";"2006";7.08673793451058;"RodY(GB)";562;2.12811387900356;NA;NA;394.210526315789;3.03391188251001
"2277";"RodY";6802;NA;2020;"NC; Not monitored due to Covid";322;"GB";17;"27.4.c";"F";1;51.577702;0;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2020";"2020";NA;"RodY(GB)";562;NA;NA;NA;394.210526315789;NA
"2278";"RodY";5597;140;2017;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2017";4.9416424226093;"RodY(GB)";562;0.249110320284698;NA;NA;394.210526315789;0.355140186915888
"2279";"RodY";9501;31;2025;"Provisional count to end of June 2025";322;"GB";17;"27.4.c";"F";1;51.577702;4;2025-09-09;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2020";"2025";3.43398720448515;"RodY(GB)";562;0.0551601423487545;NA;NA;394.210526315789;0.0786381842456609
"2280";"RodY";5594;2318;2014;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2014";7.7484600238997;"RodY(GB)";562;4.12455516014235;NA;NA;394.210526315789;5.88010680907877
"2281";"RodY";5592;11;2012;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2012";2.39789527279837;"RodY(GB)";562;0.0195729537366548;NA;NA;394.210526315789;0.0279038718291055
"2282";"RodY";5587;304;2007;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2000";"2007";5.71702770140622;"RodY(GB)";562;0.540925266903915;NA;NA;394.210526315789;0.771161548731642
"2283";"RodY";5589;17;2009;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2000";"2009";2.83321334405622;"RodY(GB)";562;0.0302491103202847;NA;NA;394.210526315789;0.0431241655540721
"2284";"RodY";5585;1256;2005;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2000";"2005";7.13568734702814;"RodY(GB)";562;2.23487544483986;NA;NA;394.210526315789;3.18611481975968
"2285";"RodY";7919;220;2022;"Provisional data updated by Darryl Clifton-Dey";322;"GB";17;"27.4.c";"F";1;51.577702;1;2023-09-05;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2020";"2022";5.39362754635236;"RodY(GB)";562;0.391459074733096;NA;NA;394.210526315789;0.55807743658211
"2286";"RodY";5588;37;2008;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2000";"2008";3.61091791264422;"RodY(GB)";562;0.0658362989323843;NA;NA;394.210526315789;0.0938584779706275
"2287";"RodY";8329;59;2023;"data updated to end of trapping season";322;"GB";17;"27.4.c";"F";1;51.577702;1;2024-09-10;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2020";"2023";4.07753744390572;"RodY(GB)";562;0.104982206405694;NA;NA;394.210526315789;0.149666221628838
"2288";"RodY";5591;64;2011;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2011";4.15888308335967;"RodY(GB)";562;0.113879003558719;NA;NA;394.210526315789;0.162349799732977
"2289";"RodY";5590;359;2010;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2010";5.88332238848828;"RodY(GB)";562;0.638790035587189;NA;NA;394.210526315789;0.91068090787717
"2290";"RodY";7916;NA;2021;"NC; No trapping due to covid";322;"GB";17;"27.4.c";"F";1;51.577702;0;2023-09-05;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2020";"2021";NA;"RodY(GB)";562;NA;NA;NA;394.210526315789;NA
"2291";"RodY";5598;347;2018;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2018";5.84932477994686;"RodY(GB)";562;0.617437722419929;NA;NA;394.210526315789;0.880240320427236
"2292";"RodY";5595;404;2015;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2015";6.00141487796115;"RodY(GB)";562;0.718861209964413;NA;NA;394.210526315789;1.02483311081442
"2293";"RodY";5599;305;2019;NA;322;"GB";17;"27.4.c";"F";1;51.577702;1;2022-09-08;"27.4";"Y";"yellow eel";"North Sea";"North Sea";"2010";"2019";5.72031177660741;"RodY(GB)";562;0.54270462633452;NA;NA;394.210526315789;0.77369826435247
"2294";"RonnY";1367;42.6;1955;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1955";3.75185425327532;"RonnY(SE)";5.51833333333333;7.71972213832679;47.94;0.888610763454318;56.8499565217391;0.749340942480932
"2295";"RonnY";1390;10.8;1978;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1978";2.37954613413017;"RonnY(SE)";5.51833333333333;1.95711265478707;47.94;0.225281602002503;56.8499565217391;0.189973760065588
"2297";"RonnY";1411;4.2;1999;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1999";1.43508452528932;"RonnY(SE)";5.51833333333333;0.761099365750529;47.94;0.0876095118898623;56.8499565217391;0.073878684469951
"2298";"RonnY";2910;10.24;2016;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2016";2.32630161961136;"RonnY(SE)";5.51833333333333;1.85563273935367;47.94;0.213600333750522;56.8499565217391;0.180123268802928
"2299";"RonnY";1384;249;1972;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1972";5.51745289646471;"RonnY(SE)";5.51833333333333;45.1223195409242;47.94;5.19399249061327;56.8499565217391;4.37995057928995
"2300";"RonnY";1414;27;2002;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2002";3.29583686600433;"RonnY(SE)";5.51833333333333;4.89278163696768;47.94;0.563204005006258;56.8499565217391;0.474934400163971
"2301";"RonnY";2747;14.08;2014;"Inserted 2014 Hakan";34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2014";2.6447553507299;"RonnY(SE)";5.51833333333333;2.5514950166113;47.94;0.293700458906967;56.8499565217391;0.247669494604026
"2302";"RonnY";1400;4.9;1988;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1988";1.58923520511658;"RonnY(SE)";5.51833333333333;0.887949260042283;47.94;0.102211097204839;56.8499565217391;0.0861917985482762
"2303";"RonnY";1376;34.7;1964;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1964";3.54673968695281;"RonnY(SE)";5.51833333333333;6.28813047417699;47.94;0.723821443471006;56.8499565217391;0.610378655025548
"2304";"RonnY";1395;37.6;1983;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1983";3.62700405039585;"RonnY(SE)";5.51833333333333;6.81365146481426;47.94;0.784313725490196;56.8499565217391;0.661390127635752
"2305";"RonnY";1416;2;2004;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2004";0.693147180559945;"RonnY(SE)";5.51833333333333;0.362428269405014;47.94;0.0417188151856487;56.8499565217391;0.0351803259380719
"2306";"RonnY";1762;4.045;2008;"Updated 2024 4.05 changed to 4.045";34;"SE";2;"27.3.a";"F";1;56.1236;1;2024-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2008";1.39748155051045;"RonnY(SE)";5.51833333333333;0.73301117487164;47.94;0.0843763037129746;56.8499565217391;0.0711522092097505
"2307";"RonnY";1927;1.12;2009;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2009";0.113328685307003;"RonnY(SE)";5.51833333333333;0.202959830866808;47.94;0.0233625365039633;56.8499565217391;0.0197009825253203
"2308";"RonnY";1374;113;1962;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1962";4.72738781871234;"RonnY(SE)";5.51833333333333;20.4771972213833;47.94;2.35711305798915;56.8499565217391;1.98768841550106
"2309";"RonnY";3065;17.425;2018;"17,136 Sent by Hakan untill 9 august / Final value 2019 17,425";34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2018";2.85790595664659;"RonnY(SE)";5.51833333333333;3.15765629719118;47.94;0.363475177304965;56.8499565217391;0.306508589735452
"2310";"RonnY";3192;9.004;2017;"Final inserted 2018";34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2017";2.19766892304449;"RonnY(SE)";5.51833333333333;1.63165206886137;47.94;0.187818105965791;56.8499565217391;0.1583818273732
"2311";"RonnY";1399;84.8;1987;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1987";4.44029554279786;"RonnY(SE)";5.51833333333333;15.3669586227726;47.94;1.76887776387151;56.8499565217391;1.49164581977425
"2312";"RonnY";1365;70;1953;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1953";4.24849524204936;"RonnY(SE)";5.51833333333333;12.6849894291755;47.94;1.46015853149771;56.8499565217391;1.23131140783252
"2313";"RonnY";1373;143.7;1961;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1961";4.96772779308498;"RonnY(SE)";5.51833333333333;26.0404711567502;47.94;2.99749687108886;56.8499565217391;2.52770641865047
"2314";"RonnY";1364;9.1;1952;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1952";2.2082744135228;"RonnY(SE)";5.51833333333333;1.64904862579281;47.94;0.189820609094702;56.8499565217391;0.160070483018227
"2315";"RonnY";1998;1.161;2010;"Updated 2024 1.015 changed to 1.161";34;"SE";2;"27.3.a";"F";1;56.1236;1;2024-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2010";0.149281702715754;"RonnY(SE)";5.51833333333333;0.21038961038961;47.94;0.0242177722152691;56.8499565217391;0.0204221792070508
"2316";"RonnY";1392;165.7;1980;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1980";5.11017892443252;"RonnY(SE)";5.51833333333333;30.0271821202054;47.94;3.456403838131;56.8499565217391;2.91469000396926
"2317";"RonnY";7844;NA;2022;"This eel-trap is closed";34;"SE";2;"27.3.a";"F";1;56.1236;0;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2020";"2022";NA;"RonnY(SE)";5.51833333333333;NA;47.94;NA;56.8499565217391;NA
"2318";"RonnY";1386;120.7;1974;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1974";4.79330812810349;"RonnY(SE)";5.51833333333333;21.8725460585926;47.94;2.5177304964539;56.8499565217391;2.12313267036264
"2320";"RonnY";5660;NA;2019;"This eel pass and series is now formally closed";34;"SE";2;"27.3.a";"F";1;56.1236;0;2022-09-08;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2019";NA;"RonnY(SE)";5.51833333333333;NA;47.94;NA;56.8499565217391;NA
"2321";"RonnY";1382;29.8;1970;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1970";3.39450839351136;"RonnY(SE)";5.51833333333333;5.4001812141347;47.94;0.621610346266166;56.8499565217391;0.524186856477272
"2322";"RonnY";1366;2.7;1954;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1954";0.993251773010283;"RonnY(SE)";5.51833333333333;0.489278163696768;47.94;0.0563204005006258;56.8499565217391;0.0474934400163971
"2323";"RonnY";1389;32.1;1977;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1977";3.46885603013597;"RonnY(SE)";5.51833333333333;5.81697372395047;47.94;0.669586983729662;56.8499565217391;0.564644231306054
"2324";"RonnY";1362;93.5;1950;NA;34;"SE";2;"27.3.a";"F";1;56.1236;1;2022-09-09;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1950";4.53796143629464;"RonnY(SE)";5.51833333333333;16.9435215946844;47.94;1.95035460992908;56.8499565217391;1.64468023760486
